source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
vietnamworks,2073702,2026-06-26,Product Owner,Product Owner,mid,Ha Noi,3,,"[""B2B"",""Công Nghệ Thông Tin"",""Marketing Development"",""Owner"",""PM"",""Quản Trị Kinh Doanh""]",20000000.00,35000000.00,information_technology,"{""company_name"":""Công Ty Cổ Phần Viễn Thông Di Động Đông Dương"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/product-owner-2073702-jv"",""first_seen_at"":""2026-07-15T15:57:13.414493+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""c6178092f8823e621e68ffd8cb1642fc75fc7568f538c36cb501706e84477fef"",""scraped_at"":""2026-07-18T20:30:21.294325+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/product-owner-2073702-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2073758,2026-06-30,Senior Software Engineer,Senior Software Engineer,senior,Ha Noi,4,,"[""Docker"",""Humanity"",""Java"",""Kafka"",""Kubernetes"",""Microservices"",""MongoDB"",""MySQL"",""NoSQL"",""PostgreSQL"",""REST"",""Redis"",""SQL"",""Spring Boot"",""Spring Framework""]",,62500000.00,information_technology,"{""company_name"":""One Mount"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/senior-software-engineer-2073758-jv"",""first_seen_at"":""2026-07-15T15:57:05.317369+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""7bf0022d7f08c6d6012e376e8ee866f33da41fbb84cb248dc86cc74863a4a942"",""scraped_at"":""2026-07-18T20:30:06.434820+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/senior-software-engineer-2073758-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2073861,2026-06-26,ICUETest Engineer,ICUETest Engineer,mid,Ho Chi Minh,,,"[""Communication Skills"",""Google Meet"",""QA processes"",""SolidJS"",""Test Plan Creation"",""Troubleshooting"",""Validation Testing""]",10000000.00,12000000.00,information_technology,"{""company_name"":""Công Ty TNHH Thiết Kế Hệ Thống Corsair"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/icuetest-engineer-2073861-jv"",""first_seen_at"":""2026-07-15T15:57:07.172726+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""6bcc7610d2b6329a79812eb2f0905b12887aea6fc8ace0fdb8c9b9cb3a633474"",""scraped_at"":""2026-07-18T20:30:11.350898+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/icuetest-engineer-2073861-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074056,2026-06-26,Chuyên Viên Phát Triển Dự Án CNTT (Khối Chính Phủ) - Business Development Executive Government IT,Chuyên Viên Phát Triển Dự Án CNTT Khối Chính Phủ - Business Development Executive Government IT,mid,Ha Noi,2,,"[""IT Administration"",""IT Management"",""IT Operations"",""Project Development"",""Project Management""]",,30000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN PHẦN MỀM DTH"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/chuyen-vien-phat-trien-du-an-cntt-khoi-chinh-phu-business-development-executive-government-it-2074056-jv"",""first_seen_at"":""2026-07-15T15:57:14.403957+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""6dbee83f1ebf23bc56555a221b4066376b09b502231989e908304d2587570f75"",""scraped_at"":""2026-07-18T20:30:41.360476+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/chuyen-vien-phat-trien-du-an-cntt-khoi-chinh-phu-business-development-executive-government-it-2074056-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074435,2026-06-29,"Back-end Developer (Java, SQL, Spring, English,chinese)",Backend Developer,mid,Ho Chi Minh,1,3,"[""API"",""Git"",""HTTP"",""Java"",""MySQL"",""REST API"",""SQL"",""Spring Boot"",""Spring Framework"",""TCP"",""UDP""]",12500000.00,37500000.00,information_technology,"{""company_name"":""Công Ty TNHH Clever Creations Tech"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/back-end-developer-java-sql-spring-english-chinese-2074435-jv"",""first_seen_at"":""2026-07-15T15:57:11.347144+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""879de1914078ffed7d61c8bfc30cb99df45d819a6fdf86b44e8ee3cb73ca0bc0"",""scraped_at"":""2026-07-18T20:30:31.946724+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/back-end-developer-java-sql-spring-english-chinese-2074435-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074720,2026-06-29,Data Scientist,Data Scientist,mid,Ha Noi,0,,"[""Experiment Design"",""Feature Engineering"",""Ml Modeling"",""Python"",""Python Programming"",""SQL""]",,22000000.00,information_technology,"{""company_name"":""Sonat Game"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/data-scientist-2074720-jv"",""first_seen_at"":""2026-07-15T15:57:13.168828+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""83a9315ac774bf3fc45085b97b875bd43367dd7f2c65cea6f5dee2311ede52b0"",""scraped_at"":""2026-07-18T20:30:36.349349+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/data-scientist-2074720-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074747,2026-06-29,Chuyên Viên Marketing,Chuyên Viên Marketing,mid,Ha Noi,1,2,"[""Canva Design"",""Content Management"",""Creative Writing"",""Marketing Strategy"",""Teamwork""]",,12000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH EZ TECH VIỆT NAM"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/chuyen-vien-marketing-2074747-jv"",""first_seen_at"":""2026-07-15T15:57:13.074545+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""b605ba0cb11d8191f898004f23412d226f13638e9a936af8a10b0023504b4f0e"",""scraped_at"":""2026-07-18T20:30:36.347646+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/chuyen-vien-marketing-2074747-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074758,2026-06-29,Operations Executive (Nhân Viên Quản Lý Văn Phòng Tổng Hợp),Operations Executive Nhân Viên Quản Lý Văn Phòng Tổng Hợp ,manager,Ho Chi Minh,0,1,"[""Kỹ Thuật"",""Logistics"",""Nhân Sự"",""Quản Trị Văn Phòng"",""Tin Học Văn Phòng""]",8000000.00,11000000.00,information_technology,"{""company_name"":""Công Ty TNHH Giải Pháp Onemind"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/operations-executive-nhan-vien-quan-ly-van-phong-tong-hop-2074758-jv"",""first_seen_at"":""2026-07-15T15:57:11.113798+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""968e0933464a8d24007f389da9f6459c4276f667c220356b9bc0cfc11d1d980c"",""scraped_at"":""2026-07-18T20:30:31.942584+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/operations-executive-nhan-vien-quan-ly-van-phong-tong-hop-2074758-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2074981,2026-06-30,Business Development Executive (15-25M Monthly Income) (Sales B2B),Business Development Executive 15-25M Monthly Income Sales B2B ,mid,Ho Chi Minh,1,,"[""B2B Sales"",""CRM"",""Kinh Doanh"",""Offline.js"",""Relationship Building"",""Saas""]",15000000.00,25000000.00,information_technology,"{""company_name"":""Eeo Việt Nam (Classin)"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/business-development-executive-15-25m-monthly-income-sales-b2b-2074981-jv"",""first_seen_at"":""2026-07-15T15:57:11.060761+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""3815f0479ae175691779fd8d4f4a1ad090ba849d240e4b28338257b460402fdc"",""scraped_at"":""2026-07-18T20:30:31.941123+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/business-development-executive-15-25m-monthly-income-sales-b2b-2074981-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2075210,2026-06-30,Business Analyst,Business Analyst,mid,Ha Noi,3,,"[""Account"",""Bussiness Analyst"",""Development"",""Google Drive""]",17000000.00,35000000.00,information_technology,"{""company_name"":""Tasco Joint Stock Company"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/business-analyst-2075210-jv"",""first_seen_at"":""2026-07-15T15:57:14.136292+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""e10fada27a792b21841a7f91f28b91eebfef9dd1dc6dd18a01b85d27a8ac9916"",""scraped_at"":""2026-07-18T20:30:41.355473+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/business-analyst-2075210-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2075292,2026-06-30,Trưởng Phòng Phát Triển Dịch Vụ Khách Hàng (Base Công Nghệ),Trưởng Phòng Phát Triển Dịch Vụ Khách Hàng Base Công Nghệ ,manager,Ha Noi,,,"[""Business Analysis"",""Chăm Sóc Khách Hàng"",""Dịch Vụ Khách Hàng"",""Project Management"",""Service Delivery Management""]",40000000.00,50000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ ĐIỆN TỬ BÌNH ANH"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/truong-phong-phat-trien-dich-vu-khach-hang-base-cong-nghe-2075292-jv"",""first_seen_at"":""2026-07-15T15:57:10.642339+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""65fd93d37277a96b3ceade0fe6716fdd0195e304e068dd9cc8e2c8b60972d2e1"",""scraped_at"":""2026-07-18T20:30:31.933016+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/truong-phong-phat-trien-dich-vu-khach-hang-base-cong-nghe-2075292-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2075405,2026-06-30,Game UI/UX Designer,Game UI/UX Designer,mid,Ho Chi Minh,2,,"[""Balsamiq"",""Figma"",""Mobile Game"",""Play Framework"",""UI Design"",""UX Design""]",15000000.00,30000000.00,information_technology,"{""company_name"":""Công Ty TNHH Spirit Bomb"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/game-ui-ux-designer-2075405-jv"",""first_seen_at"":""2026-07-15T15:57:14.064931+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""984615a744b1e1b723bc7580a3f29bcba5997827326f6b2febd123a7fc8550ba"",""scraped_at"":""2026-07-18T20:30:41.353940+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/game-ui-ux-designer-2075405-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2075435,2026-07-02,Trưởng Phòng Kinh Doanh Phần Mềm - Mô Hình SaaS và Chuyển Đổi Số,Trưởng Phòng Kinh Doanh Phần Mềm - Mô Hình SaaS và Chuyển Đổi Số,manager,Ho Chi Minh,3,,"[""CRM"",""Ecosystem"",""Giải Pháp Chuyển Đổi Số"",""Kinh Doanh Phần Mềm"",""Saas"",""Scheme""]",20000000.00,40000000.00,information_technology,"{""company_name"":""Công Ty TNHH Đầu Tư Công Nghệ Redsun"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/truong-phong-kinh-doanh-phan-mem-mo-hinh-saas-va-chuyen-oi-so-2075435-jv"",""first_seen_at"":""2026-07-15T15:57:13.849995+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""9172b3607705bb60f6f5effd3f85a97ada6d55e938eebc9b43f515ef5a0d76f1"",""scraped_at"":""2026-07-18T20:30:41.348110+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/truong-phong-kinh-doanh-phan-mem-mo-hinh-saas-va-chuyen-oi-so-2075435-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076010,2026-07-01,Legal Executive,Legal Executive,mid,Ho Chi Minh,3,,"[""Legal Management"",""Luật"",""Luật Doanh Nghiệp"",""Luật Thương Mại"",""Luật Tài Chính""]",,23000000.00,information_technology,"{""company_name"":""ITECHWX COMPANY LIMITED"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/legal-executive-2076010-jv"",""first_seen_at"":""2026-07-15T15:57:09.360598+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""25cdbe9b8f59e5c14eeee11d0cf5073e4bb8e56007aa8b7d8a21362e7eb861fc"",""scraped_at"":""2026-07-18T20:30:21.288798+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/legal-executive-2076010-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076073,2026-07-01,Sale B2B Giải Pháp Công Nghệ & AI,Sale B2B Giải Pháp Công Nghệ & AI,mid,Ha Noi,1,,"[""AI Solutions"",""Adobe Illustrator"",""B2B Sales"",""Business Development"",""Communication"",""Negotiation Skills""]",12000000.00,30000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN OKHUB VIỆT NAM"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/sale-b2b-giai-phap-cong-nghe-ai-2076073-jv"",""first_seen_at"":""2026-07-15T15:57:05.822508+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""ae5db853a387d094bf76dbb0f7dffa10ead78dd28761fef4145926a7a94eee90"",""scraped_at"":""2026-07-18T20:30:16.263880+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/sale-b2b-giai-phap-cong-nghe-ai-2076073-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076180,2026-07-01,Chuyên Viên Đánh Giá ATTT (Pentest),Chuyên Viên Đánh Giá ATTT Pentest ,mid,Ha Noi,3,,"[""Analytical Thinking"",""Application Security"",""Pentest"",""Secure Coding"",""Vulnerability Scanning""]",37500000.00,,information_technology,"{""company_name"":""Công ty TNHH Thu Phí Tự Động VETC"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/chuyen-vien-anh-gia-attt-pentest-2076180-jv"",""first_seen_at"":""2026-07-15T15:57:12.466717+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""e316b20677827b822b2ea4efc4309a9e5f0d811e5b91651e9dffbab6a0584efc"",""scraped_at"":""2026-07-18T20:30:36.342203+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/chuyen-vien-anh-gia-attt-pentest-2076180-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076185,2026-07-01,Chuyên Viên Phân Tích Nghiệp Vụ | Business Analyst,Business Analyst,mid,Ha Noi,3,,"[""Chi"",""Giao Tiếp"",""Kiểm Thử Phần Mềm"",""Làm Việc Nhóm"",""Phân Tích Nghiệp Vụ"",""Thiết Kế Phần Mềm""]",,37500000.00,information_technology,"{""company_name"":""Công ty TNHH Thu Phí Tự Động VETC"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-2076185-jv"",""first_seen_at"":""2026-07-15T15:57:08.151839+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""a23113f13fa1334337d7b213319c1920b526ecd1cafff962da1ebd518b429fad"",""scraped_at"":""2026-07-18T20:30:16.283149+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-2076185-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076224,2026-07-01,Data Engineer - Up to $2000,Data Engineer,mid,Ho Chi Minh,4,5,"[""AWS"",""Amazon Neptune"",""Data Management"",""ETL"",""Gremlin"",""Java"",""Microservices"",""Python"",""RDF"",""SPARQL"",""Spring Boot"",""Workplace from Meta""]",,50000000.00,information_technology,"{""company_name"":""FPT Software"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/data-engineer-up-to-2000-2076224-jv"",""first_seen_at"":""2026-07-15T15:57:05.553693+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""15d649278ecabe8858c5c77021b00128238d61ae90e5969de30ebdd129296b9d"",""scraped_at"":""2026-07-18T20:30:16.260013+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/data-engineer-up-to-2000-2076224-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076225,2026-07-01,Senior Python Developer - Signing Bonus Up to 30M,Senior Backend Developer,senior,Ho Chi Minh,3,5,"[""AWS"",""AWS ECS"",""Adobe Illustrator"",""LLM"",""LangChain"",""LangGraph"",""PostgreSQL"",""Python"",""REST"",""RestAPI"",""SolidJS"",""Workplace from Meta"",""backend""]",,30000000.00,information_technology,"{""company_name"":""FPT Software"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/senior-python-developer-signing-bonus-up-to-30m-2076225-jv"",""first_seen_at"":""2026-07-15T15:57:05.625353+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""290adb7fd550b28ebc0175162fa4255b954c1f2cce071683c51102a1120cfe93"",""scraped_at"":""2026-07-18T20:30:16.261452+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/senior-python-developer-signing-bonus-up-to-30m-2076225-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
vietnamworks,2076309,2026-07-02,Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst (BA),Business Analyst,mid,Ha Noi,,,"[""IT Business Analyst"",""Phát Triển Phần Mềm Agile"",""Phân Tích Nghiệp Vụ"",""System Analyst"",""busines analysis""]",17500000.00,37500000.00,information_technology,"{""company_name"":""Công Ty TNHH Viettel - CHT (Viettel Idc)"",""dataset"":""jobradar/vietnamworks-operational-salary-snapshot"",""dataset_commit"":""first-seen-before:2026-07-19T04:36:28.244910+00:00"",""dataset_url"":""https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-ba-2076309-jv"",""first_seen_at"":""2026-07-15T15:57:13.899182+00:00"",""first_seen_batch_id"":""3739f4fd-442d-44b8-aeb5-c13ac0d66b2e"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""source posting date resolved by the JobRadar adapter"",""platform"":""vietnamworks"",""raw_payload_sha256"":""b36633b1d4129842acb27752e63ba97b4c46fc078149a3dd0d5a2e2b18d3a3a5"",""scraped_at"":""2026-07-18T20:30:41.349381+00:00"",""snapshot_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""source_url"":""https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-ba-2076309-jv"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
